"","TractNumber","Date","AreaCode.x","BlockCode.x","BidOrder","Bid","nCompany","CompanyCode","ShareinBid","SaleDate","AreaCode.y","BlockCode.y","BlockPortion","StateCode","Acreage","PresaleValue","Type","Royalty","NumberOfBid","Reject","Reoffer","SameAs","PreviousTract","InitialTerm","HighBid","FirstSqud","Termniation","DrillingLag","ProductionLag","NumOfWell","NumOfYear_CruOilCon","NumOfYear_GasOil","ProdSpan_CruOilCon","ProdSpan_Gas","AveAnnualProd_Oil","AveAnnualPro_Gas","YearOfMaxProd_Oil","MaxAnnualPro_Oil","YearOfMaxProd_Gas","MaxAnnualPro_Gas","PredictSum_Oil","PredictSum_Gas","PredictRev","DrillCost","lbid","lvalue","lcost","Date1","BlockCode"
"1947","1590",1970-12-15,"WC","0171","10","10190434.","1","8","100.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,16.1369599950672,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1948","1590",1970-12-15,"WC","0171","11","8766741.","2","123","50.0 159 50.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,15.9864756875314,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1949","1590",1970-12-15,"WC","0171","12","7032659.","1","17","100.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,15.7660754284045,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1950","1590",1970-12-15,"WC","0171","13","6070588.","2","18","50.0 22 50.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,15.6189660281958,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1951","1590",1970-12-15,"WC","0171","14","5216169.","1","20","100.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,15.4672737823705,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1952","1590",1970-12-15,"WC","0171","15","1828376.","1","5","100.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,14.418938699123,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1953","1590",1970-12-15,"WC","0171","16","56599.","1","803","100.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,10.9437465961907,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1954","1590",1970-12-15,"WC","0171","17","11320.","1","801","100.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,9.33432635175717,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1955","1590",1970-12-15,"WC","0171","4","25487008.","1","1","100.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,17.0536793900983,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1956","1590",1970-12-15,"WC","0171","5","24011930.","1","30","100.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,16.9940613481406,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1957","1590",1970-12-15,"WC","0171","1","47169540.","3","4","35.0 252 25.0 168 40.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,17.6692589032519,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1958","1590",1970-12-15,"WC","0171","2","46499181.","3","7","25.0 30 50.0 91 25.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,17.6549452574993,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1959","1590",1970-12-15,"WC","0171","3","31867281.","3","21","61.0 233 31.0 186 8.0",701215,"WC","171","A",17,5000,19017736,1,6,17,0,0,0,0,0,47169540,710130,0,0.08,1.75,32,19,19,19,19,204703.5,13056863.7,74,598250,74,37441886,2686724.5,175796203.2,93527589.3,43837830.7,17.2770903674104,16.7608826279818,17.5960077399831,1970-12-15,"0171"
"1960","1591",1970-12-15,"WC","0172","6","4361410.","1","8","100.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,15.2883059575399,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1961","1591",1970-12-15,"WC","0172","3","7950583.","3","6","33.0 2 33.0 176 34.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,15.8887558172751,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1962","1591",1970-12-15,"WC","0172","4","7926245.","1","30","100.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,15.8856899631808,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1963","1591",1970-12-15,"WC","0172","5","5917884.","3","4","35.0 252 25.0 168 40.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,15.5934895105336,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1964","1591",1970-12-15,"WC","0172","10","692772.","1","20","100.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,13.4484562197092,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1965","1591",1970-12-15,"WC","0172","7","1542664.","2","22","50.0 18 50.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,14.2490213500176,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1966","1591",1970-12-15,"WC","0172","8","1252745.","3","21","62.0 233 31.0 186 7.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,14.0408477015947,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1967","1591",1970-12-15,"WC","0172","9","700583.","1","17","100.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,13.4596681245353,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1968","1591",1970-12-15,"WC","0172","1","28623954.","1","1","100.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,17.1697544776863,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1969","1591",1970-12-15,"WC","0172","2","19371932.","3","7","25.0 30 50.0 91 25.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,16.7793357722782,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1970","1591",1970-12-15,"WC","0172","11","11320.","1","801","100.0",701215,"WC","172","A",17,5000,8428052,1,6,11,0,0,0,0,0,28623954,710527,0,0.42,1.58,14,19,19,19,19,27701.9,2666075.7,75,197922,76,6332546,382439.2,32745069,16540566.2,21413176.7,9.33432635175717,15.9470763424484,16.879517070851,1970-12-15,"0172"
"1971","1592",1970-12-15,"WC","0244","1","5408606.","1","3","100.0",701215,"WC","244","A",17,5000,375591,1,6,5,0,0,0,0,0,5408606,711102,-1,0.92,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1514938.5,15.5035019466401,12.8362587268349,14.2308860621348,1970-12-15,"0244"
"1972","1592",1970-12-15,"WC","0244","2","3433978.","3","6","33.0 2 33.0 176 34.0",701215,"WC","244","A",17,5000,375591,1,6,5,0,0,0,0,0,5408606,711102,-1,0.92,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1514938.5,15.049229913896,12.8362587268349,14.2308860621348,1970-12-15,"0244"
"1973","1592",1970-12-15,"WC","0244","3","2844442.","2","18","50.0 22 50.0",701215,"WC","244","A",17,5000,375591,1,6,5,0,0,0,0,0,5408606,711102,-1,0.92,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1514938.5,14.8608774727382,12.8362587268349,14.2308860621348,1970-12-15,"0244"
"1974","1592",1970-12-15,"WC","0244","5","11320.","1","801","100.0",701215,"WC","244","A",17,5000,375591,1,6,5,0,0,0,0,0,5408606,711102,-1,0.92,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1514938.5,9.33432635175717,12.8362587268349,14.2308860621348,1970-12-15,"0244"
"1975","1592",1970-12-15,"WC","0244","4","2725471.","1","30","100.0",701215,"WC","244","A",17,5000,375591,1,6,5,0,0,0,0,0,5408606,711102,-1,0.92,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1514938.5,14.8181518151804,12.8362587268349,14.2308860621348,1970-12-15,"0244"
"1976","1593",1970-12-15,"WC","0245","1","3807532.","2","22","50.0 18 50.0",701215,"WC","245","A",17,5000,316955,1,6,3,0,0,0,0,0,3807532,710906,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,360899.1,15.152491768181,12.6665182419638,12.7963564677159,1970-12-15,"0245"
"1977","1593",1970-12-15,"WC","0245","2","2736791.","1","30","100.0",701215,"WC","245","A",17,5000,316955,1,6,3,0,0,0,0,0,3807532,710906,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,360899.1,14.822296624128,12.6665182419638,12.7963564677159,1970-12-15,"0245"
"1978","1593",1970-12-15,"WC","0245","3","11320.","1","801","100.0",701215,"WC","245","A",17,5000,316955,1,6,3,0,0,0,0,0,3807532,710906,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,360899.1,9.33432635175717,12.6665182419638,12.7963564677159,1970-12-15,"0245"
"1979","1594",1970-12-15,"WC","0256","2","965240.","1","30","100.0",701215,"WC","256","A",17,5000,995691,1,6,3,0,0,0,0,0,3807532,710812,-1,0.67,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2209336.5,13.7801320540625,13.8111932517953,14.6082032547971,1970-12-15,"0256"
"1980","1594",1970-12-15,"WC","0256","3","11320.","1","801","100.0",701215,"WC","256","A",17,5000,995691,1,6,3,0,0,0,0,0,3807532,710812,-1,0.67,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2209336.5,9.33432635175717,13.8111932517953,14.6082032547971,1970-12-15,"0256"
"1981","1594",1970-12-15,"WC","0256","1","3807532.","2","18","50.0 22 50.0",701215,"WC","256","A",17,5000,995691,1,6,3,0,0,0,0,0,3807532,710812,-1,0.67,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2209336.5,15.152491768181,13.8111932517953,14.6082032547971,1970-12-15,"0256"
"1982","1595",1970-12-15,"WC","0347","1","6183786.","2","18","50.0 22 50.0",701215,"WC","347","A",17,5000,1054554,1,6,4,0,0,0,0,0,6183786,710729,-1,0.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,725199.8,15.6374412632172,13.8686294349614,13.4942038610062,1970-12-15,"0347"
"1983","1595",1970-12-15,"WC","0347","2","4081584.","1","30","100.0",701215,"WC","347","A",17,5000,1054554,1,6,4,0,0,0,0,0,6183786,710729,-1,0.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,725199.8,15.2219957063306,13.8686294349614,13.4942038610062,1970-12-15,"0347"
"1984","1595",1970-12-15,"WC","0347","3","1396412.","3","6","33.0 2 33.0 176 34.0",701215,"WC","347","A",17,5000,1054554,1,6,4,0,0,0,0,0,6183786,710729,-1,0.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,725199.8,14.1494166477023,13.8686294349614,13.4942038610062,1970-12-15,"0347"
"1985","1595",1970-12-15,"WC","0347","4","11320.","1","801","100.0",701215,"WC","347","A",17,5000,1054554,1,6,4,0,0,0,0,0,6183786,710729,-1,0.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,725199.8,9.33432635175717,13.8686294349614,13.4942038610062,1970-12-15,"0347"
"1986","1596",1970-12-15,"WC","0466","3","11320.","1","801","100.0",701215,"WC","466","A",17,5000,549815,1,6,3,0,0,0,0,0,11593751,720328,-1,1.25,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,935964.6,9.33432635175717,13.2173389557813,13.7493340026476,1970-12-15,"0466"
"1987","1596",1970-12-15,"WC","0466","1","11593751.","2","24","75.0 23 25.0",701215,"WC","466","A",17,5000,549815,1,6,3,0,0,0,0,0,11593751,720328,-1,1.25,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,935964.6,16.2659768040253,13.2173389557813,13.7493340026476,1970-12-15,"0466"
"1988","1596",1970-12-15,"WC","0466","2","2448249.","2","22","50.0 18 50.0",701215,"WC","466","A",17,5000,549815,1,6,3,0,0,0,0,0,11593751,720328,-1,1.25,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,935964.6,14.7108836331279,13.2173389557813,13.7493340026476,1970-12-15,"0466"
"1989","1597",1970-12-15,"WC","0474","4","1143301.","3","24","25.0 23 50.0 22 25.0",701215,"WC","474","A",17,5000,1099631,1,6,6,0,0,0,0,0,6070588,710920,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,601714.2,13.9494302501907,13.9104861363412,13.3075395226477,1970-12-15,"0474"
"1990","1597",1970-12-15,"WC","0474","5","250960.","1","30","100.0",701215,"WC","474","A",17,5000,1099631,1,6,6,0,0,0,0,0,6070588,710920,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,601714.2,12.4330488428646,13.9104861363412,13.3075395226477,1970-12-15,"0474"
"1991","1597",1970-12-15,"WC","0474","6","45279.","1","804","100.0",701215,"WC","474","A",17,5000,1099631,1,6,6,0,0,0,0,0,6070588,710920,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,601714.2,10.7205986278275,13.9104861363412,13.3075395226477,1970-12-15,"0474"
"1992","1597",1970-12-15,"WC","0474","3","1532702.","1","3","100.0",701215,"WC","474","A",17,5000,1099631,1,6,6,0,0,0,0,0,6070588,710920,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,601714.2,14.2425427488729,13.9104861363412,13.3075395226477,1970-12-15,"0474"
"1993","1597",1970-12-15,"WC","0474","2","5719335.","2","24","75.0 23 25.0",701215,"WC","474","A",17,5000,1099631,1,6,6,0,0,0,0,0,6070588,710920,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,601714.2,15.5593630978562,13.9104861363412,13.3075395226477,1970-12-15,"0474"
"1994","1597",1970-12-15,"WC","0474","1","6070588.","2","18","50.0 22 50.0",701215,"WC","474","A",17,5000,1099631,1,6,6,0,0,0,0,0,6070588,710920,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,601714.2,15.6189660281958,13.9104861363412,13.3075395226477,1970-12-15,"0474"
"1995","1598",1970-12-15,"WC","0475","1","4938607.","2","22","50.0 18 50.0",701215,"WC","475","A",17,5000,1099631,1,6,2,0,0,0,0,0,4938607,710906,-1,0.75,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1405248.4,15.4125938655935,13.9104861363412,14.1557253538939,1970-12-15,"0475"
"1996","1598",1970-12-15,"WC","0475","2","2264.","1","801","100.0",701215,"WC","475","A",17,5000,1099631,1,6,2,0,0,0,0,0,4938607,710906,-1,0.75,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1405248.4,7.72488843932307,13.9104861363412,14.1557253538939,1970-12-15,"0475"
"1997","1599",1970-12-15,"WC","0504","2","9057773.","1","8","100.0",701215,"WC","504","A",17,5000,4286219,1,6,8,0,0,0,0,0,9912759,710315,0,0.25,9.58,15,11,11,11,11,2956.5,2317003.4,90,4763,89,3572247,20760.2,15080633.8,6437740.4,13504568.1,16.0191338420645,15.2709157836097,16.4185386379986,1970-12-15,"0504"
"1998","1599",1970-12-15,"WC","0504","1","9912759.","1","123","100.0",701215,"WC","504","A",17,5000,4286219,1,6,8,0,0,0,0,0,9912759,710315,0,0.25,9.58,15,11,11,11,11,2956.5,2317003.4,90,4763,89,3572247,20760.2,15080633.8,6437740.4,13504568.1,16.1093332732094,15.2709157836097,16.4185386379986,1970-12-15,"0504"
"1999","1599",1970-12-15,"WC","0504","5","1626204.","2","24","75.0 23 25.0",701215,"WC","504","A",17,5000,4286219,1,6,8,0,0,0,0,0,9912759,710315,0,0.25,9.58,15,11,11,11,11,2956.5,2317003.4,90,4763,89,3572247,20760.2,15080633.8,6437740.4,13504568.1,14.3017590224749,15.2709157836097,16.4185386379986,1970-12-15,"0504"
"2000","1599",1970-12-15,"WC","0504","6","1135264.","1","30","99.0",701215,"WC","504","A",17,5000,4286219,1,6,8,0,0,0,0,0,9912759,710315,0,0.25,9.58,15,11,11,11,11,2956.5,2317003.4,90,4763,89,3572247,20760.2,15080633.8,6437740.4,13504568.1,13.9423757809696,15.2709157836097,16.4185386379986,1970-12-15,"0504"
"2001","1599",1970-12-15,"WC","0504","3","6977079.","2","18","50.0 22 50.0",701215,"WC","504","A",17,5000,4286219,1,6,8,0,0,0,0,0,9912759,710315,0,0.25,9.58,15,11,11,11,11,2956.5,2317003.4,90,4763,89,3572247,20760.2,15080633.8,6437740.4,13504568.1,15.7581409057754,15.2709157836097,16.4185386379986,1970-12-15,"0504"
"2002","1599",1970-12-15,"WC","0504","4","5675301.","3","6","33.0 2 33.0 176 34.0",701215,"WC","504","A",17,5000,4286219,1,6,8,0,0,0,0,0,9912759,710315,0,0.25,9.58,15,11,11,11,11,2956.5,2317003.4,90,4763,89,3572247,20760.2,15080633.8,6437740.4,13504568.1,15.5516341595728,15.2709157836097,16.4185386379986,1970-12-15,"0504"
"2003","1599",1970-12-15,"WC","0504","7","577310.","1","9","100.0",701215,"WC","504","A",17,5000,4286219,1,6,8,0,0,0,0,0,9912759,710315,0,0.25,9.58,15,11,11,11,11,2956.5,2317003.4,90,4763,89,3572247,20760.2,15080633.8,6437740.4,13504568.1,13.2661346629153,15.2709157836097,16.4185386379986,1970-12-15,"0504"
"2004","1599",1970-12-15,"WC","0504","8","16980.","1","801","100.0",701215,"WC","504","A",17,5000,4286219,1,6,8,0,0,0,0,0,9912759,710315,0,0.25,9.58,15,11,11,11,11,2956.5,2317003.4,90,4763,89,3572247,20760.2,15080633.8,6437740.4,13504568.1,9.73979145986534,15.2709157836097,16.4185386379986,1970-12-15,"0504"
"2005","16",1954-10-13,"EC","0116","1","1219718.","1","4","100.0",541013,"EC","116","A",17,5000,0,1,6,2,0,0,0,0,0,1219718,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0141302424497,0,0,1954-10-13,"0116"
"2006","16",1954-10-13,"EC","0116","2","579106.","1","2","100.0",541013,"EC","116","A",17,5000,0,1,6,2,0,0,0,0,0,1219718,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2692408140651,0,0,1954-10-13,"0116"
"2007","160",1955-07-12,"VR","0104","2","280737.","2","21","50.0 14 50.0",550712,"VR","104","P",17,2500,0,1,6,2,0,0,0,0,0,442404,631210,-1,8.42,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1085718.5,12.5451735669872,0,13.8977534588213,1955-07-12,"0104"
"2008","160",1955-07-12,"VR","0104","1","442404.","1","1","100.0",550712,"VR","104","P",17,2500,0,1,6,2,0,0,0,0,0,442404,631210,-1,8.42,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1085718.5,12.9999787707407,0,13.8977534588213,1955-07-12,"0104"
"2009","1600",1970-12-15,"WC","0513","2","5041844.","1","1","100.0",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,15.4332824461482,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2010","1600",1970-12-15,"WC","0513","3","4392087.","2","7","50.0 91 50.0",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,15.2953150707185,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2011","1600",1970-12-15,"WC","0513","6","1143301.","3","24","25.0 23 50.0 22 25.0",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,13.9494302501907,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2012","1600",1970-12-15,"WC","0513","7","926074.","1","17","100.0",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,13.7387094240423,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2013","1600",1970-12-15,"WC","0513","4","3112948.","1","3","100.0",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,14.9510807451403,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2014","1600",1970-12-15,"WC","0513","5","1191863.","1","30","100.0",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,13.9910281871162,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2015","1600",1970-12-15,"WC","0513","1","7950583.","3","6","33.3 2 33.3 176 33.3",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,15.8887558172751,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2016","1600",1970-12-15,"WC","0513","10","22640.","1","801","100.0",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,10.0274735323171,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2017","1600",1970-12-15,"WC","0513","8","920074.","2","22","50.0 18 50.0",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,13.7322093805731,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2018","1600",1970-12-15,"WC","0513","9","577310.","1","9","100.0",701215,"WC","513","A",17,5000,4286219,1,6,10,0,0,0,0,0,7950583,710329,85,0.25,4.67,17,11,11,11,11,23236.5,2271156.7,76,82886,76,8769444,179436.1,17561914.8,8719814.6,22885157.8,13.2661346629153,15.2709157836097,16.9459991710888,1970-12-15,"0513"
"2019","1601",1970-12-15,"WC","0521","1","3411338.","1","2","100.0",701215,"WC","521","A",17,3666,207492,1,6,4,0,0,0,0,0,3411338,720211,-1,1.17,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1776980.7,15.0426151476672,12.2428528831441,14.3904268088283,1970-12-15,"0521"
"2020","1601",1970-12-15,"WC","0521","4","83006.","1","804","100.0",701215,"WC","521","A",17,3666,207492,1,6,4,0,0,0,0,0,3411338,720211,-1,1.17,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1776980.7,11.3266681733226,12.2428528831441,14.3904268088283,1970-12-15,"0521"
"2021","1601",1970-12-15,"WC","0521","2","2584449.","2","18","50.0 22 50.0",701215,"WC","521","A",17,3666,207492,1,6,4,0,0,0,0,0,3411338,720211,-1,1.17,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1776980.7,14.7650228903997,12.2428528831441,14.3904268088283,1970-12-15,"0521"
"2022","1601",1970-12-15,"WC","0521","3","234807.","1","30","100.0",701215,"WC","521","A",17,3666,207492,1,6,4,0,0,0,0,0,3411338,720211,-1,1.17,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1776980.7,12.3665191790982,12.2428528831441,14.3904268088283,1970-12-15,"0521"
"2023","1602",1970-12-15,"WC","0522","2","3919824.","2","22","50.0 18 50.0",701215,"WC","522","A",17,5000,282995,1,6,7,0,0,0,0,0,6859806,711104,0,0.92,4.17,15,15,15,15,15,22278,4045224.5,83,46276,83,9666213,205119.7,38156293.8,17489530.4,11084401.6,15.1815573127995,12.5531880422499,16.2210495069326,1970-12-15,"0522"
